Date, Time, System Timestamp,Angle Pitch, Angle Roll, Angle Yaw, Pitch Reference, Roll Reference, Yaw Reference, Ang.vel. Pitch, Ang.vel. Roll, Ang.vel. Yaw, Total acc. X, Total acc. Y, Total acc. Z, Trans. acc. X, Trans. acc. Y, Trans. acc. Z, Total acc., Height, dHeight, Height reference, dHeight reference,Latitude, Longitude, Height, Speed x, Speed y, Horizontal accuracy, GPS Status,Battery 1, Battery 2, Status, FlightMode,Pressure, Temp. Gyro, Temp. ADC,Pitch, Roll, Yaw, Thrust,debug1,debug2,debug3,debug4
17.7.2015,28:03.8,0,-1.32,0.235,178.993,-1.215,0.475,178.982,-38,-35,6,-0.021,-0.008,-0.966,-0.007,-0.001,-0.002,0.966,1.53,0,1.492,-0.391,39.680576,-75.7523091,2.67,0,0.01,0.64,-8957,11.864,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:03.8,0,-1.29,0.265,178.992,-0.992,0.264,179.032,12,11,37,-0.017,-0.005,-0.965,-0.003,0.003,0,0.965,1.527,0,1.498,0.057,39.680576,-75.7523091,2.67,0,0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:04.1,0,-1.227,0.301,178.992,-1.083,0.441,178.762,20,-11,-13,-0.019,-0.008,-0.963,-0.001,0.001,0.003,0.964,1.536,0.005,1.644,1.334,39.680576,-75.7523091,2.67,0,0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:04.3,0,-1.246,0.284,178.996,-1.41,0.556,178.872,62,23,44,-0.025,-0.01,-0.965,-0.004,-0.005,-0.001,0.965,1.534,0.002,1.492,-0.093,39.680576,-75.7523091,2.67,0,0.01,0.64,-8957,11.868,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:04.6,0,-1.281,0.345,178.995,-1.209,0.412,178.762,-34,44,-7,-0.021,-0.007,-0.966,0.001,0,-0.001,0.966,1.527,0,1.501,0.001,39.6805761,-75.7523093,2.598,0.01,0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:04.7,0,-1.18,0.37,178.993,-1.032,0.378,178.652,27,0,-35,-0.018,-0.007,-0.965,0,0,-0.001,0.966,1.527,0,1.507,0.064,39.6805761,-75.7523093,2.598,0.01,0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:04.7,0,-1.158,0.349,178.989,-1.129,0.246,178.812,21,33,11,-0.02,-0.004,-0.963,-0.001,0.002,0.001,0.963,1.526,-0.001,1.509,0.058,39.6805761,-75.7523094,2.557,0,0,0.64,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:04.8,0,-1.158,0.349,178.989,-1.129,0.246,178.812,21,33,11,-0.02,-0.004,-0.963,-0.001,0.002,0.001,0.963,1.526,-0.001,1.509,0.058,39.6805761,-75.7523094,2.557,0,0,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:04.8,0,-1.103,0.38,178.993,-0.974,0.401,178.652,29,9,33,-0.017,-0.007,-0.964,0,0,-0.001,0.964,1.532,0.001,1.614,1.06,39.6805761,-75.7523094,2.557,0,0,0.64,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:04.8,0,-1.103,0.38,178.993,-0.974,0.401,178.652,29,9,33,-0.017,-0.007,-0.964,0,0,-0.001,0.964,1.532,0.001,1.614,1.06,39.6805761,-75.7523094,2.557,0,0,0.64,-8957,11.865,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:04.9,0,-1.103,0.38,178.993,-0.974,0.401,178.652,29,9,33,-0.017,-0.007,-0.964,0,0,-0.001,0.964,1.532,0.001,1.614,1.06,39.6805761,-75.7523094,2.557,0,0,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.0,0,-1.041,0.328,178.984,-0.229,0.332,179.642,-29,-81,-4,-0.004,-0.006,-0.96,0.009,-0.001,0.002,0.96,1.535,0.001,1.509,-0.985,39.6805761,-75.7523095,2.532,0,0,0.64,-8957,11.867,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.0,0,-1.002,0.335,178.983,0.092,0.212,178.872,24,-1,31,0.002,-0.004,-0.957,0.012,0.002,0.004,0.957,1.53,-0.002,1.503,-0.073,39.6805761,-75.7523095,2.532,0,0,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.1,0,-0.979,0.314,178.983,0.103,0.201,178.762,-28,-52,-16,0.002,-0.004,-0.957,0.01,0.001,0.003,0.957,1.528,-0.004,1.505,-0.061,39.6805761,-75.7523096,2.517,0.01,0.01,0.64,-8957,11.862,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.1,0,-0.958,0.294,178.982,0.143,0.258,179.032,-16,32,-15,0.003,-0.004,-0.959,0.009,-0.002,0,0.959,1.526,-0.006,1.516,0.155,39.6805761,-75.7523096,2.517,0.01,0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.2,0,-0.934,0.276,178.981,0.029,-0.132,179.032,-31,-9,33,0.001,0.002,-0.96,0.007,0.004,0,0.96,1.533,-0.002,1.666,1.6,39.6805761,-75.7523096,2.517,0.01,0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.3,0,-0.912,0.265,178.981,0.155,0.355,179.862,41,11,-17,0.003,-0.006,-0.959,0.008,-0.004,0.001,0.959,1.544,0.004,1.66,1.453,39.6805761,-75.7523096,2.517,0.01,0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.4,0,-0.87,0.259,178.979,-0.057,0.292,179.862,5,16,28,-0.001,-0.005,-0.955,0.001,-0.001,0.004,0.955,1.544,0.002,1.506,-1.547,39.6805761,-75.7523096,2.497,0.01,0.01,0.64,-8957,11.865,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.4,0,-0.831,0.269,178.98,0.109,0.521,179.252,-11,-34,-17,0.002,-0.009,-0.958,0.003,-0.004,0.001,0.958,1.538,0,1.508,0.03,39.6805761,-75.7523096,2.497,0.01,0.01,0.64,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.5,0,-0.831,0.269,178.98,0.109,0.521,179.252,-11,-34,-17,0.002,-0.009,-0.958,0.003,-0.004,0.001,0.958,1.538,0,1.508,0.03,39.6805761,-75.7523096,2.497,0.01,0.01,0.64,-8957,11.864,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.5,0,-0.788,0.248,178.981,0.235,0.132,180.242,-42,-24,42,0.004,-0.002,-0.958,0.001,0.002,0,0.958,1.534,-0.003,1.52,0.113,39.680576,-75.7523097,2.484,0,0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.6,0,-0.788,0.248,178.981,0.235,0.132,180.242,-42,-24,42,0.004,-0.002,-0.958,0.001,0.002,0,0.958,1.534,-0.003,1.52,0.113,39.680576,-75.7523097,2.484,0,0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.7,0,-0.788,0.248,178.981,0.235,0.132,180.242,-42,-24,42,0.004,-0.002,-0.958,0.001,0.002,0,0.958,1.534,-0.003,1.52,0.113,39.680576,-75.7523097,2.484,0,0.01,0.64,-8957,11.865,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.7,0,-0.788,0.248,178.981,0.235,0.132,180.242,-42,-24,42,0.004,-0.002,-0.958,0.001,0.002,0,0.958,1.534,-0.003,1.52,0.113,39.680576,-75.7523098,2.464,-0.02,0.03,0.64,-8957,11.865,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.8,0,-0.674,0.186,179.104,0.16,0.338,179.472,6,0,-27,0.003,-0.006,-0.962,0,-0.004,-0.003,0.962,1.545,0.006,1.507,-0.144,39.680576,-75.7523098,2.464,-0.02,0.03,0.64,-8957,11.865,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.8,0,-0.654,0.209,179.115,-0.086,0.264,178.542,-16,-12,26,-0.002,-0.005,-0.959,-0.004,0,0.001,0.958,1.542,0.005,1.505,0.005,39.680576,-75.7523098,2.464,-0.02,0.03,0.64,-8957,11.865,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.9,0,-0.633,0.227,179.115,-0.298,0.378,179.472,33,48,-10,-0.005,-0.007,-0.963,-0.007,-0.002,-0.003,0.963,1.539,0.004,1.507,0.02,39.680576,-75.7523098,2.464,-0.02,0.03,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:05.9,0,-0.611,0.248,179.115,-0.298,0.43,179.362,-4,9,-49,-0.005,-0.007,-0.961,-0.006,-0.002,-0.001,0.961,1.537,0.003,1.507,0.036,39.680576,-75.7523099,2.448,0.01,0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:06.0,0,-0.58,0.279,179.12,-0.264,0.349,179.362,11,-2,26,-0.005,-0.006,-0.965,-0.006,0,-0.003,0.965,1.536,0.005,1.604,0.982,39.680576,-75.7523099,2.448,0.01,0.01,0.64,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:06.0,0,-0.58,0.279,179.12,-0.264,0.349,179.362,11,-2,26,-0.005,-0.006,-0.965,-0.006,0,-0.003,0.965,1.536,0.005,1.604,0.982,39.680576,-75.7523099,2.448,0.01,0.01,0.64,-8957,11.867,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:06.1,0,-0.524,0.313,179.128,0.04,0.504,178.922,9,-22,13,0.001,-0.009,-0.958,0.001,-0.001,0.002,0.958,1.545,0.008,1.504,-1.071,39.680576,-75.7523099,2.448,0.01,0.01,0.64,-8957,11.861,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:06.1,0,-0.505,0.334,179.129,-0.114,0.367,179.092,-84,49,-22,-0.002,-0.006,-0.96,-0.001,0.002,-0.001,0.96,1.542,0.006,1.508,-1.014,39.680576,-75.7523099,2.433,0.02,-0.01,0.64,-8957,11.864,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:06.2,0,-0.505,0.334,179.129,-0.114,0.367,179.092,-84,49,-22,-0.002,-0.006,-0.96,-0.001,0.002,-0.001,0.96,1.542,0.006,1.508,-1.014,39.680576,-75.7523099,2.433,0.02,-0.01,0.64,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:06.3,0,-0.505,0.334,179.129,-0.114,0.367,179.092,-84,49,-22,-0.002,-0.006,-0.96,-0.001,0.002,-0.001,0.96,1.542,0.006,1.508,-1.014,39.680576,-75.7523099,2.433,0.02,-0.01,0.64,-8957,11.862,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:06.4,0,-0.419,0.37,179.127,0.063,0.309,178.982,-23,41,-10,0.001,-0.005,-0.959,0.001,0.003,0,0.959,1.531,0.001,1.499,-0.115,39.680576,-75.7523099,2.433,0.02,-0.01,0.64,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:06.6,0,-0.35,0.337,179.127,0.143,0.292,178.432,-91,22,30,0.003,-0.005,-0.957,-0.001,0.001,0.002,0.956,1.542,0.005,1.508,-1.049,39.6805759,-75.7523102,2.417,-0.01,-0.03,0.63,-8957,11.867,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:06.8,0,-0.23,0.366,179.126,-0.212,0.727,179.252,18,39,-11,-0.004,-0.013,-0.961,-0.008,-0.005,-0.002,0.961,1.534,0.002,1.594,0.951,39.6805758,-75.7523103,2.404,0,0,0.63,-8957,11.865,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:06.9,0,-0.273,0.421,179.125,-0.613,0.458,178.322,45,-3,-27,-0.011,-0.008,-0.962,-0.013,0.001,0,0.962,1.535,0.007,1.498,-0.932,39.6805758,-75.7523103,2.404,0,0,0.63,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.0,0,-0.302,0.456,179.121,-0.745,0.682,178.262,14,42,1,-0.013,-0.012,-0.964,-0.012,-0.003,-0.002,0.964,1.532,0.006,1.499,0.053,39.6805758,-75.7523103,2.404,0,0,0.63,-8957,11.865,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.0,0,-0.323,0.458,179.121,-0.825,0.286,178.872,-42,-1,-23,-0.014,-0.005,-0.963,-0.013,0.004,0.001,0.963,1.529,0.005,1.503,0.056,39.6805758,-75.7523104,2.397,0,0,0.63,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.1,0,-0.349,0.46,179.121,-0.911,0.567,179.032,32,5,-45,-0.016,-0.01,-0.966,-0.013,-0.001,-0.002,0.966,1.528,0.005,1.509,0.103,39.6805758,-75.7523104,2.397,0,0,0.63,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.1,0,-0.367,0.484,179.121,-1.066,0.447,179.692,-6,15,5,-0.019,-0.008,-0.965,-0.015,0.002,-0.001,0.965,1.526,0.004,1.505,0.027,39.6805757,-75.7523105,2.392,0,-0.01,0.63,-8957,11.862,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.2,0,-0.389,0.494,179.12,-0.848,0.573,179.032,-35,-54,-2,-0.015,-0.01,-0.963,-0.011,0,0.001,0.963,1.528,0.005,1.594,0.841,39.6805757,-75.7523105,2.392,0,-0.01,0.63,-8957,11.865,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.4,0,-0.505,0.461,179.118,-0.745,0.412,178.812,-10,6,16,-0.013,-0.007,-0.965,-0.001,0,-0.001,0.965,1.527,0.005,1.498,0.049,39.6805757,-75.7523106,2.382,0,0.01,0.63,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.5,0,-0.549,0.429,179.117,-0.699,0.212,178.762,32,-13,23,-0.012,-0.004,-0.961,0.001,0.003,0.002,0.961,1.524,0.001,1.512,0.126,39.6805756,-75.7523107,2.376,0,0,0.63,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.5,0,-0.549,0.429,179.117,-0.699,0.212,178.762,32,-13,23,-0.012,-0.004,-0.961,0.001,0.003,0.002,0.961,1.524,0.001,1.512,0.126,39.6805756,-75.7523107,2.376,0,0,0.63,-8957,11.865,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.6,0,-0.595,0.409,179.116,-0.671,0.418,178.812,-17,20,15,-0.012,-0.007,-0.963,0.001,-0.001,0.001,0.963,1.547,0.014,1.54,-0.849,39.6805756,-75.7523107,2.376,0,0,0.63,-8957,11.864,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.7,0,-0.588,0.392,179.114,-0.413,0.275,179.092,5,0,-22,-0.007,-0.005,-0.96,0.004,0,0.003,0.96,1.544,0.011,1.487,-1.814,39.6805756,-75.7523107,2.376,0,0,0.63,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.7,0,-0.566,0.403,179.114,-0.539,0.43,179.582,-15,0,-29,-0.009,-0.007,-0.962,0.001,-0.001,0,0.962,1.54,0.008,1.497,-1.536,39.6805756,-75.7523107,2.376,0,0,0.63,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.8,0,-0.567,0.432,179.111,-0.567,0.487,178.922,9,-71,-2,-0.01,-0.009,-0.964,0,0,-0.001,0.964,1.537,0.007,1.511,0.23,39.6805756,-75.7523108,2.369,-0.01,-0.02,0.63,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:07.9,0,-0.555,0.416,179.111,-0.361,0.412,179.802,63,14,-8,-0.006,-0.007,-0.961,0.003,0,0.002,0.961,1.535,0.006,1.509,0.05,39.6805755,-75.7523108,2.369,0,-0.01,0.63,-8957,11.864,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:08.0,0,-0.518,0.438,179.112,-0.309,0.504,178.152,-18,0,63,-0.005,-0.009,-0.965,0.003,-0.001,-0.002,0.965,1.544,0.011,1.639,1.331,39.6805755,-75.7523108,2.369,0,-0.01,0.63,-8957,11.863,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:08.1,0,-0.511,0.411,179.115,-0.395,0.321,179.582,41,-9,-9,-0.007,-0.006,-0.962,0.001,0.001,0.002,0.962,1.547,0.013,1.505,-1.333,39.6805755,-75.7523108,2.369,0,-0.01,0.63,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:08.2,0,-0.52,0.395,179.116,-0.372,0.412,178.922,-47,25,-10,-0.006,-0.007,-0.961,0.002,-0.001,0.001,0.961,1.542,0.009,1.506,0.005,39.6805754,-75.7523109,2.37,-0.01,-0.01,0.63,-8957,11.862,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:08.3,0,-0.513,0.371,179.115,-0.717,0.212,179.092,1,-2,1,-0.013,-0.004,-0.961,-0.004,0.002,0.001,0.961,1.538,0.007,1.5,-0.132,39.6805754,-75.7523109,2.37,-0.01,-0.01,0.63,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:08.3,0,-0.513,0.371,179.115,-0.717,0.212,179.092,1,-2,1,-0.013,-0.004,-0.961,-0.004,0.002,0.001,0.961,1.538,0.007,1.5,-0.132,39.6805754,-75.752311,2.364,0.01,-0.01,0.63,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:08.4,0,-0.591,0.338,179.113,-0.814,0.309,179.092,-11,1,31,-0.014,-0.005,-0.963,-0.003,0,0,0.963,1.548,0.014,1.629,1.26,39.6805754,-75.752311,2.364,0.01,-0.01,0.63,-8957,11.866,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:08.4,0,-0.617,0.343,179.113,-0.825,0.613,179.032,3,3,9,-0.014,-0.011,-0.961,0,-0.005,0.001,0.961,1.547,0.012,1.501,-1.261,39.6805754,-75.752311,2.364,0.01,-0.01,0.63,-8957,11.864,0,0,7,7,32428,13978,4,-5,0,1,0,0,0,0
17.7.2015,28:08.8,0,-0.606,0.352,179.114,-0.493,0.229,179.862,13,35,19,-0.009,-0.004,-0.958,0.005,0.002,0.004,0.958,1.543,0.009,1.496,-0.87,39.6805754,-75.752311,2.364,0.01,-0.01,0.63,-8957,11.864,0,0,7,7,32428,13978,6,-6,0,1,0,0,0,0
17.7.2015,28:08.9,0,-0.567,0.335,179.112,-0.39,0.584,179.912,19,-29,42,-0.007,-0.01,-0.957,0.001,-0.003,0.003,0.957,1.544,0.008,1.653,1.536,39.6805752,-75.7523111,2.359,-0.02,0,0.63,-8957,11.864,0,0,7,7,32428,13978,6,-6,0,1,0,0,0,0
17.7.2015,28:08.9,0,-0.494,0.354,179.119,-0.218,0.418,179.912,-17,-7,-52,-0.004,-0.007,-0.96,0,-0.001,0,0.96,1.543,0.008,1.503,-0.036,39.6805752,-75.7523111,2.359,-0.02,0,0.63,-8957,11.866,0,0,7,7,32428,13978,6,-6,0,1,0,0,0,0
17.7.2015,28:09.0,0,-0.473,0.36,179.134,-0.086,0.367,179.092,12,-23,-4,-0.002,-0.006,-0.961,0.002,0,-0.001,0.961,1.539,0.006,1.499,-0.073,39.6805752,-75.7523111,2.355,0,0.02,0.63,-8957,11.866,0,0,7,7,32428,13978,6,-6,0,1,0,0,0,0
17.7.2015,28:09.0,0,-0.446,0.383,179.133,-0.132,0.338,179.142,47,-41,-28,-0.002,-0.006,-0.965,0.001,0.001,-0.003,0.964,1.535,0.006,1.497,-0.091,39.6805752,-75.7523111,2.355,0,0.02,0.63,-8957,11.864,0,0,7,7,32428,13978,6,-6,0,1,0,0,0,0
17.7.2015,28:09.1,0,-0.418,0.367,179.136,-0.298,0.367,179.092,9,-26,1,-0.005,-0.006,-0.962,-0.002,0,-0.001,0.962,1.533,0.004,1.564,0.662,39.6805751,-75.7523111,2.358,0,-0.01,0.63,-8957,11.862,0,0,7,7,32428,13978,6,-6,0,1,0,0,0,0
17.7.2015,28:09.3,0,-0.375,0.37,179.136,-0.258,0.43,179.032,-22,12,31,-0.004,-0.007,-0.963,-0.002,-0.001,0,0.962,1.542,0.009,1.561,0.307,39.6805751,-75.7523111,2.358,0,-0.01,0.63,-8957,11.862,0,0,7,7,32428,13978,6,-6,0,1,0,0,0,0
17.7.2015,28:10.2,0,-0.337,0.433,179.146,-0.235,0.475,178.872,-27,-53,-31,-0.004,-0.008,-0.962,0,0.001,0,0.962,1.533,0.004,1.503,-0.085,39.6805751,-75.7523112,2.347,-0.01,0.01,0.63,-8957,11.864,0,0,7,7,32428,13978,6,-6,0,1,0,0,0,0
17.7.2015,28:10.4,0,-0.159,0.477,179.259,-0.183,0.475,178.982,12,-9,-6,-0.003,-0.008,-0.96,-0.001,0.001,0.001,0.96,1.53,0,1.597,0.873,39.6805748,-75.7523112,2.346,0.01,0.01,0.63,-8957,11.865,0,0,7,8,32430,13962,6,-6,0,1,0,0,0,0
17.7.2015,28:10.4,0,-0.159,0.477,179.259,-0.183,0.475,178.982,12,-9,-6,-0.003,-0.008,-0.96,-0.001,0.001,0.001,0.96,1.53,0,1.597,0.873,39.6805748,-75.7523112,2.346,0.01,0.01,0.63,-8957,11.865,0,0,7,5,32430,13960,6,-6,0,1,0,0,0,0
17.7.2015,28:10.6,0,-0.053,0.476,179.263,0.109,0.395,179.032,-54,31,19,0.002,-0.007,-0.961,0,0.002,0,0.961,1.529,0,1.498,-0.106,39.6805748,-75.7523113,2.334,-0.03,-0.03,0.63,-8957,11.866,0,0,7,3,32430,13960,6,-6,0,1,0,0,0,0
17.7.2015,28:10.7,0,-0.026,0.482,179.26,0.012,0.355,179.862,10,77,13,0,-0.006,-0.961,-0.001,0.002,0,0.961,1.525,-0.001,1.573,0.741,39.6805748,-75.7523113,2.334,-0.03,-0.03,0.63,-8957,11.858,0,0,7,3,32430,13957,6,-6,0,1,0,0,0,0
17.7.2015,28:10.8,0,-0.026,0.482,179.26,0.012,0.355,179.862,10,77,13,0,-0.006,-0.961,-0.001,0.002,0,0.961,1.525,-0.001,1.573,0.741,39.6805748,-75.7523113,2.334,-0.03,-0.03,0.63,-8957,11.864,0,0,7,4,32430,13957,6,-6,0,1,0,0,0,0
17.7.2015,28:10.9,0,-0.025,0.457,179.255,-0.229,0.212,179.202,5,32,-17,-0.004,-0.004,-0.96,-0.004,0.004,0.002,0.96,1.533,0.003,1.504,-0.029,39.6805748,-75.7523112,2.322,0.01,-0.01,0.63,-8957,11.866,0,0,7,4,32430,13957,6,-6,0,1,0,0,0,0
17.7.2015,28:10.9,0,-0.054,0.463,179.253,-0.114,0.412,179.862,-6,4,18,-0.002,-0.007,-0.959,-0.001,0.001,0.002,0.959,1.531,0,1.505,-0.015,39.6805748,-75.7523111,2.3,0,-0.01,0.63,-8957,11.864,0,0,7,5,32430,13957,6,-6,0,1,0,0,0,0
17.7.2015,28:11.0,0,-0.071,0.434,179.252,-0.344,0.212,179.202,-50,-34,-41,-0.006,-0.004,-0.959,-0.004,0.003,0.001,0.959,1.528,0,1.507,-0.001,39.6805748,-75.7523111,2.3,0,-0.01,0.63,-8957,11.865,0,0,7,6,32430,13957,6,-6,0,1,0,0,0,0
17.7.2015,28:11.1,0,-0.096,0.422,179.255,-0.086,0.487,179.032,29,24,-19,-0.002,-0.009,-0.96,0.001,-0.002,0.001,0.96,1.529,0,1.582,0.746,39.6805748,-75.7523111,2.3,0,-0.01,0.63,-8957,11.867,0,0,7,4,32430,13958,6,-6,0,1,0,0,0,0
17.7.2015,28:11.1,0,-0.079,0.405,179.251,-0.04,0.069,179.032,1,-29,-46,-0.001,-0.001,-0.959,0,0.005,0.001,0.959,1.536,0.002,1.593,0.924,39.6805747,-75.7523111,2.287,0.01,0,0.63,-8957,11.864,0,0,7,6,32430,13958,6,-6,0,1,0,0,0,0
17.7.2015,28:11.2,0,-0.056,0.377,179.252,-0.017,0.384,179.142,10,33,-23,0,-0.007,-0.96,0,-0.002,0,0.96,1.534,0.001,1.514,-0.704,39.6805747,-75.7523111,2.287,0.01,0,0.63,-8957,11.866,0,0,7,3,32430,13958,6,-6,0,1,0,0,0,0
17.7.2015,28:11.3,0,-0.082,0.405,179.252,-0.212,0.458,179.202,66,-6,8,-0.004,-0.008,-0.962,-0.002,-0.001,-0.001,0.962,1.532,0,1.515,0.011,39.6805747,-75.7523111,2.287,0.01,0,0.63,-8957,11.864,0,0,7,4,32430,13958,6,-6,0,1,0,0,0,0
17.7.2015,28:11.3,0,-0.066,0.395,179.252,-0.057,0.264,179.972,-13,-46,-56,-0.001,-0.005,-0.962,0,0.001,-0.002,0.962,1.53,0,1.516,0.014,39.6805747,-75.7523111,2.287,0.01,0,0.63,-8957,11.865,0,0,7,5,32430,13958,6,-6,0,1,0,0,0,0
17.7.2015,28:11.5,0,-0.072,0.401,179.243,0,0.43,179.032,10,-11,14,0,-0.007,-0.959,0.001,0,0.001,0.959,1.528,0,1.507,-0.06,39.6805747,-75.7523111,2.287,0.01,0,0.63,-8957,11.867,0,0,7,8,32430,13958,6,-6,0,1,0,0,0,0
17.7.2015,28:11.6,0,-0.042,0.478,179.244,0.092,0.584,179.862,-23,11,52,0.002,-0.01,-0.965,0.002,-0.001,-0.004,0.965,1.539,0.006,1.512,-0.925,39.6805746,-75.752311,2.266,0,-0.04,0.63,-8957,11.864,0,0,7,2,32430,13958,6,-6,0,1,0,0,0,0
17.7.2015,28:11.6,0,-0.018,0.46,179.244,-0.006,0.51,179.862,3,-24,5,0,-0.009,-0.96,0,-0.001,0.002,0.96,1.536,0.005,1.505,-0.404,39.6805746,-75.752311,2.266,0,-0.04,0.63,-8957,11.863,0,0,7,8,32430,13958,6,-6,0,1,0,0,0,0
17.7.2015,28:11.7,0,-0.047,0.445,179.244,-0.327,0.378,179.202,30,-35,10,-0.006,-0.007,-0.965,-0.004,0.001,-0.004,0.965,1.532,0.004,1.493,-0.176,39.6805746,-75.752311,2.266,0,-0.04,0.63,-8957,11.866,0,0,7,9,32430,13958,6,-6,0,1,0,0,0,0
17.7.2015,28:11.8,0,-0.074,0.451,179.244,-0.407,0.418,179.862,6,-25,16,-0.007,-0.007,-0.965,-0.004,0.001,-0.003,0.965,1.528,0.002,1.497,-0.018,39.6805746,-75.752311,2.255,0,-0.01,0.63,-8957,11.865,0,0,7,3,32430,13958,6,-6,0,1,0,0,0,0
