Date, Time, System Timestamp,Angle Pitch, Angle Roll, Angle Yaw, Pitch Reference, Roll Reference, Yaw Reference, Ang.vel. Pitch, Ang.vel. Roll, Ang.vel. Yaw, Total acc. X, Total acc. Y, Total acc. Z, Trans. acc. X, Trans. acc. Y, Trans. acc. Z, Total acc., Height, dHeight, Height reference, dHeight reference,Latitude, Longitude, Height, Speed x, Speed y, Horizontal accuracy, GPS Status,Battery 1, Battery 2, Status, FlightMode,Pressure, Temp. Gyro, Temp. ADC,Pitch, Roll, Yaw, Thrust,debug1,debug2,debug3,debug4
17.7.2015,33:11.8,91,-3.105,0.226,171.357,-3.227,0.149,171.542,22,-15,25,-0.056,-0.003,-0.972,-0.001,0.001,0.003,0.974,0.946,0.015,0.903,-1.201,39.6805709,-75.7523239,4.591,0.05,0.03,0.9,-8957,11.664,0,0,7,160,32763,14101,-4,0,0,1,0,0,0,0
17.7.2015,33:12.3,91,-3.13,0.181,171.377,-3.273,0.241,171.772,27,-20,-12,-0.057,-0.004,-0.977,-0.003,-0.003,0,0.978,0.945,0.014,0.913,-0.11,39.6805707,-75.752324,4.604,0.01,0.05,0.9,-8957,11.674,0,0,7,156,32764,14102,-4,0,0,1,0,0,0,0
17.7.2015,33:12.5,91,-3.166,0.239,171.375,-3.095,0.183,170.752,-38,-3,5,-0.054,-0.003,-0.976,0.001,0.002,-0.001,0.977,0.947,0.012,1.029,1.154,39.6805707,-75.752324,4.604,0.01,0.05,0.9,-8957,11.668,0,0,7,156,32766,14102,-4,0,0,1,0,0,0,0
17.7.2015,33:12.6,91,-3.16,0.232,171.382,-2.923,0.075,170.752,-31,47,44,-0.051,-0.001,-0.973,0.004,0.003,0.002,0.974,0.953,0.014,0.919,-1.093,39.6805706,-75.752324,4.604,0.03,0.06,0.9,-8957,11.67,0,0,7,156,32766,14100,-4,0,0,1,0,0,0,0
17.7.2015,33:12.6,91,-3.16,0.232,171.382,-2.923,0.075,170.752,-31,47,44,-0.051,-0.001,-0.973,0.004,0.003,0.002,0.974,0.953,0.014,0.919,-1.093,39.6805706,-75.752324,4.604,0.03,0.06,0.9,-8957,11.67,0,0,7,156,32766,14100,-4,0,0,1,0,0,0,0
17.7.2015,33:12.8,91,-3.072,0.196,171.379,-2.952,0.401,171.772,-59,-33,-34,-0.051,-0.007,-0.977,0,-0.004,-0.003,0.978,0.945,0.009,0.921,0.01,39.6805705,-75.7523241,4.605,0.01,0.04,0.9,-8957,11.668,0,0,7,156,32766,14100,-4,0,0,1,0,0,0,0
17.7.2015,33:13.0,91,-3.082,0.191,171.39,-3.072,0.149,171.772,-27,-9,34,-0.054,-0.003,-0.975,0,0.001,0,0.977,0.968,0.022,0.936,-1.643,39.6805704,-75.7523241,4.614,0.04,0.02,0.9,-8957,11.667,0,0,7,157,32767,14100,-4,0,0,1,0,0,0,0
17.7.2015,33:13.1,91,-3.046,0.195,171.393,-2.78,0.355,171.772,5,-1,8,-0.049,-0.006,-0.973,0.004,-0.003,0.003,0.974,0.966,0.02,0.936,0.027,39.6805704,-75.7523241,4.614,0.04,0.02,0.9,-8957,11.665,0,0,7,158,32769,14100,-4,0,0,1,0,0,0,0
17.7.2015,33:13.1,91,-3.046,0.195,171.393,-2.78,0.355,171.772,5,-1,8,-0.049,-0.006,-0.973,0.004,-0.003,0.003,0.974,0.966,0.02,0.936,0.027,39.6805704,-75.7523241,4.614,0.04,0.02,0.9,-8957,11.665,0,0,7,158,32769,14100,-4,0,0,1,0,0,0,0
17.7.2015,33:13.4,91,-2.989,0.239,171.403,-3.216,0.395,171.492,27,31,2,-0.056,-0.007,-0.975,-0.005,-0.002,0.001,0.976,0.971,0.018,0.944,-0.156,39.6805704,-75.7523241,4.614,0.04,0.02,0.9,-8957,11.668,0,0,7,154,32771,14103,-4,0,0,1,0,0,0,0
17.7.2015,33:13.6,91,-3.011,0.269,171.405,-2.906,0.332,171.492,-13,-16,-27,-0.051,-0.006,-0.975,0.003,0,0,0.976,0.969,0.016,0.944,0.061,39.6805704,-75.7523241,4.614,0.04,0.02,0.9,-8957,11.665,0,0,7,154,32771,14103,-4,0,0,1,0,0,0,0
17.7.2015,33:13.7,91,-2.977,0.267,171.402,-2.854,0.155,170.752,6,-23,18,-0.05,-0.003,-0.973,0.001,0.002,0.003,0.974,0.978,0.02,1.08,1.384,39.6805702,-75.7523241,4.627,0.02,0,0.9,-8957,11.665,0,0,7,156,32772,14103,-4,0,0,1,0,0,0,0
17.7.2015,33:13.8,91,-2.905,0.2,171.399,-2.791,-0.023,170.752,43,34,-22,-0.049,0,-0.973,0,0.003,0.003,0.974,0.981,0.02,0.941,-1.339,39.6805701,-75.7523241,4.629,-0.01,0,0.9,-8957,11.667,0,0,7,158,32772,14103,-4,0,0,1,0,0,0,0
17.7.2015,33:13.9,91,-2.907,0.201,171.4,-2.906,0.43,171.602,-49,35,39,-0.051,-0.007,-0.971,-0.001,-0.003,0.003,0.972,0.976,0.014,0.942,0.022,39.6805701,-75.7523241,4.629,-0.01,0,0.9,-8957,11.665,0,0,7,156,32772,14103,-4,0,0,1,0,0,0,0
17.7.2015,33:13.9,91,-2.873,0.234,171.4,-2.958,0.384,171.542,-21,-52,31,-0.052,-0.007,-0.976,-0.003,-0.001,-0.002,0.977,0.973,0.011,0.94,-0.048,39.6805701,-75.7523241,4.635,0.02,0,0.9,-8957,11.668,0,0,7,160,32772,14103,-4,0,0,1,0,0,0,0
17.7.2015,33:14.0,91,-2.9,0.259,171.401,-3.101,0.264,171.492,20,-4,59,-0.054,-0.005,-0.97,-0.003,0.001,0.003,0.971,0.974,0.011,1.063,1.201,39.6805701,-75.7523241,4.635,0.02,0,0.9,-8957,11.665,0,0,7,140,32772,14104,-4,0,0,1,0,0,0,0
17.7.2015,33:14.1,91,-2.9,0.259,171.401,-3.101,0.264,171.492,20,-4,59,-0.054,-0.005,-0.97,-0.003,0.001,0.003,0.971,0.974,0.011,1.063,1.201,39.6805701,-75.7523241,4.635,0.02,0,0.9,-8957,11.669,0,0,7,154,32773,14104,-4,0,0,1,0,0,0,0
17.7.2015,33:14.1,91,-2.9,0.259,171.401,-3.101,0.264,171.492,20,-4,59,-0.054,-0.005,-0.97,-0.003,0.001,0.003,0.971,0.974,0.011,1.063,1.201,39.68057,-75.7523242,4.64,0.02,-0.01,0.9,-8957,11.667,0,0,7,156,32773,14104,-4,0,0,1,0,0,0,0
17.7.2015,33:14.2,91,-2.931,0.28,171.399,-2.86,0.241,170.812,-76,-31,-27,-0.05,-0.004,-0.973,0.001,0.001,0.001,0.974,0.982,0.015,0.949,-0.049,39.68057,-75.7523242,4.64,0.02,-0.01,0.9,-8957,11.667,0,0,7,158,32774,14104,-4,0,0,1,0,0,0,0
17.7.2015,33:14.3,91,-2.931,0.28,171.399,-2.86,0.241,170.812,-76,-31,-27,-0.05,-0.004,-0.973,0.001,0.001,0.001,0.974,0.982,0.015,0.949,-0.049,39.68057,-75.7523242,4.64,0.02,-0.01,0.9,-8957,11.668,0,0,7,159,32774,14104,-4,0,0,1,0,0,0,0
17.7.2015,33:14.4,91,-2.931,0.28,171.399,-2.86,0.241,170.812,-76,-31,-27,-0.05,-0.004,-0.973,0.001,0.001,0.001,0.974,0.982,0.015,0.949,-0.049,39.68057,-75.7523242,4.64,0.02,-0.01,0.9,-8957,11.664,0,0,7,159,32774,14104,-4,0,0,1,0,0,0,0
17.7.2015,33:14.5,91,-3.019,0.305,171.401,-3.113,0.229,172.002,8,43,6,-0.054,-0.004,-0.976,0,0.003,0,0.977,0.984,0.017,1.038,0.898,39.68057,-75.7523242,4.64,0.02,-0.01,0.9,-8957,11.665,0,0,7,158,32775,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:14.6,91,-2.988,0.304,171.395,-2.7,0.304,171.262,2,-16,21,-0.047,-0.005,-0.977,0.003,0.002,-0.001,0.978,0.979,0.012,0.947,0.004,39.6805697,-75.7523244,4.654,-0.01,-0.01,0.89,-8957,11.666,0,0,7,156,32776,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:14.7,91,-2.994,0.293,171.391,-3.113,0.447,171.542,1,-4,-24,-0.054,-0.008,-0.974,-0.002,-0.003,0,0.976,0.973,0.007,0.941,-0.065,39.6805696,-75.7523245,4.672,0.02,0.01,0.89,-8957,11.668,0,0,7,158,32776,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:14.8,91,-3.013,0.307,171.391,-2.889,0.395,171.262,-12,-29,33,-0.05,-0.007,-0.975,0.003,0,0,0.976,0.98,0.011,1.044,0.977,39.6805696,-75.7523245,4.672,0.02,0.01,0.89,-8957,11.664,0,0,7,158,32776,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:14.9,91,-3.034,0.291,171.391,-3.113,0.304,171.542,30,0,-43,-0.054,-0.005,-0.976,0,-0.001,-0.001,0.978,0.984,0.013,0.944,-1.029,39.6805696,-75.7523245,4.672,0.02,0.01,0.89,-8957,11.667,0,0,7,159,32777,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:15.0,91,-3.034,0.291,171.391,-3.113,0.304,171.542,30,0,-43,-0.054,-0.005,-0.976,0,-0.001,-0.001,0.978,0.984,0.013,0.944,-1.029,39.6805695,-75.7523245,4.69,0.02,0.01,0.89,-8957,11.665,0,0,7,157,32777,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:15.1,91,-3.052,0.313,171.393,-3.113,0.309,171.322,-54,-49,3,-0.054,-0.005,-0.975,-0.001,0.001,0.001,0.976,0.977,0.009,0.958,0.107,39.6805695,-75.7523245,4.69,0.02,0.01,0.89,-8957,11.664,0,0,7,154,32778,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:15.2,91,-3.052,0.313,171.393,-3.113,0.309,171.322,-54,-49,3,-0.054,-0.005,-0.975,-0.001,0.001,0.001,0.976,0.977,0.009,0.958,0.107,39.6805695,-75.7523245,4.69,0.02,0.01,0.89,-8957,11.669,0,0,7,156,32778,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:15.3,91,-3.051,0.294,171.395,-3.055,0.012,172.282,-4,42,11,-0.053,0,-0.972,0,0.004,0.003,0.974,0.992,0.015,0.967,-1.041,39.6805694,-75.7523247,4.706,0.01,0.02,0.89,-8957,11.664,0,0,7,156,32778,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:15.4,91,-3.053,0.264,171.395,-3.038,0.223,171.542,-47,16,-43,-0.053,-0.004,-0.969,0,-0.001,0.004,0.971,0.99,0.011,0.963,-1.119,39.6805694,-75.7523247,4.706,0.01,0.02,0.89,-8957,11.665,0,0,7,156,32779,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:15.4,91,-3.055,0.28,171.395,-3.067,0.304,171.542,-45,19,-3,-0.053,-0.005,-0.975,0,-0.001,-0.001,0.976,0.987,0.009,0.957,-0.094,39.6805694,-75.7523247,4.721,0.01,0.03,0.89,-8957,11.668,0,0,7,158,32779,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:15.5,91,-3.038,0.253,171.395,-3.038,0.241,172.282,34,22,-3,-0.053,-0.004,-0.977,0,0,-0.004,0.979,0.985,0.007,0.963,0.017,39.6805694,-75.7523247,4.721,0.01,0.03,0.89,-8957,11.667,0,0,7,158,32781,14105,-4,0,0,1,0,0,0,0
17.7.2015,33:15.6,91,-3.063,0.241,171.391,-3.084,0.092,171.542,-18,12,-15,-0.054,-0.002,-0.973,0,0.002,0,0.975,0.985,0.007,1.069,1.072,39.6805694,-75.7523247,4.721,0.01,0.03,0.89,-8957,11.669,0,0,7,139,32781,14106,-4,0,0,1,0,0,0,0
17.7.2015,33:15.6,91,-3.063,0.241,171.391,-3.084,0.092,171.542,-18,12,-15,-0.054,-0.002,-0.973,0,0.002,0,0.975,0.985,0.007,1.069,1.072,39.6805693,-75.7523248,4.74,0.02,0.03,0.89,-8957,11.666,0,0,7,139,32781,14106,-4,0,0,1,0,0,0,0
17.7.2015,33:15.7,91,-3.004,0.214,171.391,-2.986,0.395,170.812,8,5,-27,-0.052,-0.007,-0.976,-0.001,-0.004,-0.001,0.978,0.997,0.015,0.967,-1.028,39.6805693,-75.7523248,4.74,0.02,0.03,0.89,-8957,11.666,0,0,7,154,32781,14106,-4,0,0,1,0,0,0,0
17.7.2015,33:15.8,91,-3.011,0.212,171.388,-2.969,0.149,171.602,-9,13,-49,-0.052,-0.003,-0.971,0,0.001,0.004,0.972,0.995,0.013,0.966,-0.235,39.6805693,-75.7523248,4.758,0.03,0.03,0.89,-8957,11.668,0,0,7,158,32781,14106,-4,0,0,1,0,0,0,0
17.7.2015,33:15.9,91,-2.955,0.167,171.388,-2.952,0.367,171.032,14,-23,-19,-0.051,-0.006,-0.976,-0.003,-0.004,-0.002,0.978,0.988,0.008,0.96,-0.041,39.6805693,-75.7523249,4.765,0.01,0.05,0.89,-8957,11.665,0,0,7,157,32781,14106,-4,0,0,1,0,0,0,0
17.7.2015,33:16.1,91,-2.943,0.225,171.385,-2.935,0.286,171.542,-47,-13,-49,-0.051,-0.005,-0.975,-0.001,0.001,0,0.976,1.006,0.017,1.13,1.672,39.6805693,-75.7523249,4.765,0.01,0.05,0.89,-8957,11.667,0,0,7,159,32781,14108,-4,0,0,1,0,0,0,0
17.7.2015,33:16.1,91,-2.943,0.225,171.385,-2.935,0.286,171.542,-47,-13,-49,-0.051,-0.005,-0.975,-0.001,0.001,0,0.976,1.006,0.017,1.13,1.672,39.6805692,-75.7523249,4.782,0.02,0.04,0.89,-8957,11.671,0,0,7,158,32783,14108,-4,0,0,1,0,0,0,0
17.7.2015,33:16.2,91,-2.967,0.204,171.383,-2.906,0.086,171.542,4,41,0,-0.051,-0.002,-0.975,0.002,0.002,0,0.977,1.002,0.015,0.964,-0.007,39.6805692,-75.7523249,4.782,0.02,0.04,0.89,-8957,11.668,0,0,7,160,32783,14108,-4,0,0,1,0,0,0,0
17.7.2015,33:16.3,91,-2.973,0.224,171.383,-2.918,0.418,170.752,-10,25,34,-0.051,-0.007,-0.971,0.001,-0.003,0.002,0.973,0.997,0.009,1.084,1.216,39.6805692,-75.752325,4.791,0.01,0.05,0.89,-8957,11.667,0,0,7,158,32783,14108,-4,0,0,1,0,0,0,0
17.7.2015,33:16.4,91,-3.004,0.213,171.385,-3.015,0.086,171.542,-28,22,-21,-0.053,-0.002,-0.973,0.002,0.002,0.001,0.974,1.014,0.02,1.109,1.425,39.6805692,-75.752325,4.791,0.01,0.05,0.89,-8957,11.664,0,0,7,153,32784,14108,-4,0,0,1,0,0,0,0
17.7.2015,33:16.6,91,-2.96,0.195,171.401,-2.998,0.178,172.512,42,21,-26,-0.052,-0.003,-0.975,-0.001,-0.002,-0.001,0.977,1.009,0.016,0.963,-0.195,39.6805692,-75.752325,4.791,0.01,0.05,0.89,-8957,11.67,0,0,7,156,32784,14108,-5,-1,0,1,0,0,0,0
17.7.2015,33:16.6,91,-2.964,0.253,171.406,-3.095,0.292,171.602,56,-33,56,-0.054,-0.005,-0.976,-0.003,0,0.001,0.977,1.002,0.015,0.97,0.075,39.6805692,-75.752325,4.796,0.04,0.04,0.89,-8957,11.671,0,0,7,159,32786,14108,-5,-1,0,1,0,0,0,0
17.7.2015,33:16.7,91,-2.964,0.253,171.406,-3.095,0.292,171.602,56,-33,56,-0.054,-0.005,-0.976,-0.003,0,0.001,0.977,1.002,0.015,0.97,0.075,39.6805692,-75.752325,4.796,0.04,0.04,0.89,-8957,11.676,0,0,7,138,32786,14109,-5,-1,0,1,0,0,0,0
17.7.2015,33:16.8,91,-2.964,0.253,171.406,-3.095,0.292,171.602,56,-33,56,-0.054,-0.005,-0.976,-0.003,0,0.001,0.977,1.002,0.015,0.97,0.075,39.6805692,-75.752325,4.796,0.04,0.04,0.89,-8957,11.669,0,0,7,138,32786,14109,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.1,91,-3.045,0.261,171.422,-2.854,0.304,171.492,-21,-55,-11,-0.05,-0.005,-0.976,0.004,-0.001,0.002,0.977,1.002,0.011,0.977,0.015,39.6805692,-75.7523252,4.806,0.02,0.04,0.89,-8957,11.667,0,0,7,138,32786,14109,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.2,91,-3.015,0.254,171.421,-3.101,0.43,172.342,-15,-4,41,-0.054,-0.007,-0.978,-0.001,-0.003,-0.002,0.979,1.011,0.016,1.084,1.11,39.6805692,-75.7523252,4.808,0.02,0.05,0.89,-8957,11.668,0,0,7,156,32787,14109,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.2,91,-3.012,0.283,171.419,-3.004,0.155,171.542,-15,12,38,-0.052,-0.003,-0.972,0,0.002,0.004,0.974,1.015,0.018,0.979,-1.083,39.6805692,-75.7523252,4.808,0.02,0.05,0.89,-8957,11.668,0,0,7,155,32787,14109,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.3,91,-3.037,0.248,171.421,-3.032,0.229,171.492,52,-23,-14,-0.053,-0.004,-0.972,0.001,0,0.004,0.973,1.012,0.014,0.978,-1.081,39.6805692,-75.7523252,4.808,0.02,0.05,0.89,-8957,11.666,0,0,7,160,32787,14109,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.3,91,-3.005,0.238,171.423,-2.923,0.212,171.542,26,41,47,-0.051,-0.004,-0.973,0.001,0,0.001,0.975,1.009,0.011,0.98,-0.026,39.6805692,-75.7523253,4.81,0.01,0.04,0.89,-8957,11.67,0,0,7,160,32789,14109,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.4,91,-2.971,0.203,171.422,-2.837,0.057,171.492,32,-11,-65,-0.05,-0.001,-0.974,0.001,0.002,0,0.975,1.007,0.009,0.987,0.085,39.6805692,-75.7523253,4.81,0.01,0.04,0.89,-8957,11.666,0,0,7,158,32789,14109,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.5,91,-2.962,0.2,171.422,-2.923,0.378,171.492,37,29,-33,-0.051,-0.007,-0.975,0,-0.004,-0.001,0.976,1.005,0.008,0.992,0.139,39.6805692,-75.7523253,4.81,0.01,0.04,0.89,-8957,11.668,0,0,7,156,32789,14110,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.5,91,-2.955,0.233,171.424,-3.118,0.264,171.542,-59,-53,47,-0.054,-0.005,-0.976,-0.003,0,-0.002,0.977,1.015,0.013,1.096,1.14,39.6805692,-75.7523253,4.813,0.03,0.04,0.89,-8957,11.665,0,0,7,158,32789,14110,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.6,91,-2.979,0.215,171.425,-3.032,0.057,171.542,12,44,-14,-0.053,-0.001,-0.976,-0.001,0.002,-0.001,0.977,1.02,0.016,0.991,-0.966,39.6805692,-75.7523253,4.813,0.03,0.04,0.89,-8957,11.669,0,0,7,156,32789,14110,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.7,91,-3.01,0.199,171.428,-3.262,0.384,171.772,-9,4,-1,-0.057,-0.007,-0.976,-0.002,-0.005,-0.001,0.978,1.016,0.015,0.988,-0.069,39.6805692,-75.7523253,4.813,0.03,0.04,0.89,-8957,11.665,0,0,7,154,32789,14110,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.8,91,-3.029,0.205,171.428,-3.038,0.447,171.542,12,46,25,-0.053,-0.008,-0.973,0.002,-0.004,0.003,0.975,1.014,0.014,0.991,0.09,39.6805691,-75.7523253,4.819,0.02,0.03,0.89,-8957,11.666,0,0,7,154,32789,14110,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.8,91,-3.016,0.21,171.446,-2.986,0.349,171.542,-18,-49,32,-0.052,-0.006,-0.975,0.002,-0.002,0.001,0.977,1.012,0.013,0.992,0.049,39.6805691,-75.7523253,4.819,0.02,0.03,0.89,-8957,11.665,0,0,7,155,32791,14110,-5,-1,0,1,0,0,0,0
17.7.2015,33:17.9,91,-3.022,0.24,171.438,-3.216,0.246,171.542,2,21,-19,-0.056,-0.004,-0.976,-0.003,0,-0.001,0.977,1.017,0.013,1.08,0.904,39.6805691,-75.7523254,4.818,0.01,0.04,0.89,-8957,11.665,0,0,7,155,32791,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.0,91,-3.048,0.263,171.434,-3.021,0.292,171.492,-13,36,31,-0.053,-0.005,-0.975,0.001,0,0,0.976,1.023,0.015,0.997,-0.737,39.6805691,-75.7523254,4.818,0.01,0.04,0.89,-8957,11.666,0,0,7,158,32791,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.0,91,-3.069,0.271,171.457,-3.147,0.384,171.542,2,29,2,-0.055,-0.007,-0.975,0,-0.002,0,0.977,1.02,0.013,0.999,-0.768,39.6805691,-75.7523254,4.818,0.01,0.04,0.89,-8957,11.665,0,0,7,154,32792,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.1,91,-3.104,0.274,171.456,-3.342,0.321,171.492,41,-33,1,-0.058,-0.006,-0.973,-0.001,-0.001,0.001,0.975,1.019,0.012,0.992,-0.032,39.6805691,-75.7523254,4.818,0.01,0.04,0.89,-8957,11.668,0,0,7,159,32792,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.2,91,-3.091,0.27,171.454,-3.004,0.195,170.752,31,-19,35,-0.052,-0.003,-0.975,0.002,0.001,0,0.976,1.016,0.011,0.991,-0.102,39.6805691,-75.7523254,4.821,0.03,0.03,0.89,-8957,11.668,0,0,7,156,32792,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.2,91,-3.091,0.27,171.454,-3.004,0.195,170.752,31,-19,35,-0.052,-0.003,-0.975,0.002,0.001,0,0.976,1.016,0.011,0.991,-0.102,39.6805691,-75.7523254,4.821,0.03,0.03,0.89,-8957,11.666,0,0,7,155,32792,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.3,91,-3.12,0.219,171.459,-3.21,0.241,171.492,8,47,69,-0.056,-0.004,-0.974,0,-0.001,0.001,0.976,1.032,0.02,1.169,1.691,39.6805691,-75.7523254,4.825,0.02,0.03,0.89,-8957,11.666,0,0,7,155,32793,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.4,91,-3.116,0.197,171.459,-3.055,-0.034,171.032,113,-54,-11,-0.053,0.001,-0.976,0.002,0.002,-0.001,0.977,1.042,0.025,0.998,-1.753,39.6805691,-75.7523254,4.825,0.02,0.03,0.89,-8957,11.667,0,0,7,156,32793,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.4,91,-3.11,0.175,171.46,-3.095,0.223,171.712,-3,-32,9,-0.054,-0.004,-0.977,0.001,-0.003,-0.002,0.978,1.038,0.022,0.995,-1.682,39.6805691,-75.7523254,4.825,0.02,0.03,0.89,-8957,11.667,0,0,7,158,32793,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.5,91,-3.106,0.21,171.461,-3.21,0.412,171.492,13,-11,27,-0.056,-0.007,-0.972,-0.001,-0.003,0.003,0.973,1.034,0.019,0.989,-0.08,39.6805691,-75.7523254,4.825,0.02,0.03,0.89,-8957,11.665,0,0,7,160,32793,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.6,91,-3.106,0.21,171.461,-3.21,0.412,171.492,13,-11,27,-0.056,-0.007,-0.972,-0.001,-0.003,0.003,0.973,1.034,0.019,0.989,-0.08,39.6805691,-75.7523254,4.825,0.02,0.04,0.89,-8957,11.668,0,0,7,160,32793,14111,-5,-1,0,1,0,0,0,0
17.7.2015,33:18.6,91,-3.106,0.21,171.461,-3.21,0.412,171.492,13,-11,27,-0.056,-0.007,-0.972,-0.001,-0.003,0.003,0.973,1.034,0.019,0.989,-0.08,39.6805691,-75.7523254,4.825,0.02,0.04,0.89,-8957,11.671,0,0,7,159,32795,14111,-5,-1,0,1,0,0,0,0
